,Pic_id,Text,MetaphorCategory,Target,Source,SentimentCategory
1996,1997.jpg,armitron. fashion for fall.,0,,,1
1997,1998.jpg,tommy lee jones. will smith. men in black.,0,,,0
1998,1999.jpg,delight. its all in the details. boise beyond whats expected. when it comes to delighting our customers no job is too small. thats why were always exploring new ways to manufacture deliver and support our worldclass office solutions.from paper designed specifically for the newest imaging technology to packaging that can actually make your office more productive we make it a point to make sure you get the best.to learn more about our products contackyour boise paper distributor or visit wwww.boisepaper.com.,1,sheep,argyle,1
1999,2000.jpg,falta de mar,1,goldfish,bag,1
2000,2001.jpg,look at that stretch that fit wowie...ive got legs.. i got that stretich that ft and these legs at the teggs boutique. es super stretch pantyhose super stretch out ano super stretch back to ft my legs exactly look at iy knees. .no more bagging.look at my ankles. omore wrinkles. hey. look1leggs regular panythose 1.39 les qeansize and sheer from tummy to toes pantyhose 1.4 avaiable in lots of leggy shades athe le99s botiqulve got legsnow you can have legs becauseour leggs fit your legs.,1,shirt,pantyhose,1
2001,2002.jpg,,1,people,diving,1
2002,2003.jpg,all you need to get them back to school.,1,children,fish,1
2003,2004.jpg,44th annual swimming gala. date sunday july 13. venue keppel club swimming pool. time2.00pm. registration closing date friday july 3. for more information please call.,0,,,0
2004,2005.jpg,arhaus. furnishing a better world.,1,painted,,1
2005,2006.jpg,this is a fireeaters final exam... volcano taco. think outside the bun. crisp corn tortilla fillod with soosoned minced chicken lettuce cheeso and our signature hot lava souce.,1,taco,,0
2006,2007.jpg,now that you have acquired the power my son you must swear to me by the sacred sword of lovan that you will use the power only for good... never for evil. jovan sex appeal for men. jovan sex appeal aftershavecologne for men.,0,,,0
2007,2008.jpg,kids should drink their milk. kids shouldnt drink my milk. tough love you need it when raising children.you also need milk. its nine essentiai nutrients kecp them going while giving you the energy to keep up.got milk,0,,,1
2008,2009.jpg,google. how to escape a grizzly fast internet access when and where you need.,0,,,0
2009,2010.jpg,savingthe human race can be very entertaining. defcon5 the authentic sdi simulation. enemy launch detected alpha zulu 1343.expect violation us airspace 1409.you are at the controls of americas star wars spacebased missile defense system.defcon 5 is an authentic simulation of our strategic defense initiativeyour computer is in command of a network of orbiting visual reconnaissance satellites and an awesome arsenal of sophisticated spacebased weapons. the fate of the worlds in your hands. you make the splitsecond decisions necessary to detect. interceptand destroy incoming enemy warheads.using realistic military commands you control 9 separate weapon systems including orbiting.lasers neutral particle beam emitters electroamagnetic launchers and nuclearpulsedcxrays. were at defcon 5 and counting. impact4is imminent. will you destroy the missiles in time to save the human race,1,rocket,,1
2010,2011.jpg,bvlgari.,0,,,1
2011,2012.jpg,life is better lived together. the all new world.,1,vehicle,ribbon,0
2012,2013.jpg,the roads are underfunded by 450 billion.with the right car you may never notice. . the road ir now an intetugent place.,0,,,1
2013,2014.jpg,department of theatre. presents. romeo juliet. by william shakespeare. directed by sarah shippobotham. free admission for u of u students.,0,,,0
2014,2015.jpg,free yogert for mom. free yogurtup to 60z. see store for details. on mothers day.,0,,,0
2015,2016.jpg,absolut vodka.,0,,,0
2016,2017.jpg,need a sports bra. nod wink.,0,,,1
2017,2018.jpg,turned pro at 15. world class at 16.ranked no. 4 at 19. at 20 no. 1 with a 2008 french open win. stunning. on and off the court.rolex. live for greatness.,0,,,1
2018,2019.jpg,would aood friends really ao at it this handjjust fora beer well consider... theyre playing for michelob light a rich smooth taste you can compare to any beer you like.,0,,,1
2019,2020.jpg,graphene.novak marias new rackets from head.,0,,,1
2020,2021.jpg,make a clean getaway. at tesla motors were as worried about the environment as you are.that means producing a zeroemission.pecrol free automobile.our powerful model s employs automotivegrade lithiumion batteries arranged for optimumi energy density thermal management.and safety.with a range of 300 miles and a top speed of 125 mph weve created a sleek fast car without forfeiting our responsibility to green ideals.make your escape without leaving a trace.,0,,,0
2021,2022.jpg,step counting mpgs. you dont need to compare the fuel economies of cars anymore.because this car doesnt run on sasoline. its completely electric.the tesla model s can get up to 300 miles per charge putting those fuelefficient cars to shame. why are you still counting teslamotors.,1,curved,numbers,1
2022,2023.jpg,maze craze help george find his way to fabulous las vegas. youve just experienced how easy it is to find the trip youre looking for at orbitz.com.,1,maze,,1
2023,2024.jpg,your postworkout routine. the body shop. arber hair body wash. sin1 cleanser shampoo and skin conarnner with sersual arber fatena. arber gel douche corps cheveux.something forall your manly needs.now introducing hair face ana body kits justi for men. go ahead and please help yourselfat the bodyshopcomformen or downloa the forapp. more than just your bodywill thanle you.,0,,,0
2024,2025.jpg,butter up change the world. new. the body shop.,1,globe,cosmetic,1
2025,2026.jpg,black friday. 2014 limited edition tote. only 30. the body shop.,0,,,1
2026,2027.jpg,this is an advertisement. we could have used it to give you a a coupon a sachet of something or maybe a perfume sample. but we didnt. tear out the card above and plant it.,1,page,,0
2027,2028.jpg,stocking stuffers. perfect at 15 and under. pick up a little something theyll love. forbeauty addicts. for secret santa.,0,,,0
2028,2029.jpg,absolut deadline.,1,glass,glass,0
2029,2030.jpg,help us give toy. this christmas discover.,1,photo,ornament,1
2030,2031.jpg,what it was like going up in a spitfires. lt was dawn when i climbed into the spitfires cockpit behind the leathercovered steering wheel and fired up the engine.1 was going to make the run from san diego to sausalito and the entire machine seemed alive with anticipation.as the sun crept over the horizon we took off. right away . the feeling of controlof driving the car instead of being driven by itwas fantostic.all in all the triumph spifire mk iwith its racingype rack and pinion steering independent fourwheel springing front diso brakes competitionproved engine and fourfonwardspeed gearboxmade the 500mile mission seem an enormous sport. triumph spitfire mk iii. veteran of many an encounter.never before in the history driving has so much been enjoyed for so little.under 2500 at port of entry cs i recall.,1,car,airplane,1
2031,2032.jpg,susan bordo. unbearable weight. feminism western culture and the body. new preface by the author.,0,,,1
2032,2033.jpg,,1,person,circuit,1
2033,2034.jpg,in a previous life it quenched your thirst.the new earthkeepers boot made with recycled materials.timberiand.our objective was to launch timberiands new earthkeppers boot and demonstrate the recycled nature of its construction.the aim was to create a visual shorthand to demonstrate that timberiand uses recycled materials in the construction of the earthkeepers boots.this led to the construction of a 3d boot model.made up of 3000 plastic bottles.this was photographed and displayed in timberiand stores nationwide.the execution does not just show the materials that go into the bootbut also helps demonstrate the scale of the waste problem the world faces and the need to recycle.,1,shoe,plastic,1
2034,2035.jpg,leave a better impression.timberland.earthkeepers.handsome.waterproof.recycled sustainable materials.,1,shoe,sand,1
2035,2036.jpg,timberland.,0,,,1
2036,2037.jpg,you.me.your dvr.time warner cable.enjoy better.conan.tbs.veryfunny.learn what the twc tvtmnapp can do for youat thentime warner cable store.nlower level near the food court.,0,,,0
2037,2038.jpg,food network.hd.hungry for more free hdtime warner cable.,1,television,hamburger,1
2038,2039.jpg,why is spongebob cryingtime warner cable nis taking him off the air tonightalong witk l9 of your favorite channelsdemand that time warner cable keep nickelodeon and your other favorite channels on your tvspike.tvland.,1,sponge,,1
2039,2040.jpg,digital cable.captivate.choose.command.,0,,,0
2040,2041.jpg,twcyou.work better.live better.you dont need a funny haircut to earn your rewards.time warner cable.the value of being a twc employee extends beyond your paycheck.,1,dog,,0
2041,2042.jpg,absolut power.absout vodka.,1,bottle,,0
2042,2043.jpg,keep calm and drink timmies.,0,,,0
2043,2044.jpg,audi vorsprung durch technik.quattro.power even in nonsense roads.,1,driving,infinite,0
2044,2045.jpg,beve laviita rabl.martini.,1,heart,words,1
2045,2046.jpg,bikini di vitababy.martini,1,water,,1
2046,2047.jpg,,1,jeans,face,1
2047,2048.jpg,roneers of fast food.,1,beer,steam,1
2048,2049.jpg,incrediblendia.you might want to call this place as nature heart. a little ovmr a century agothe british troops stationed there referred to the place as near the heart.nblissfully remote and uniquely beautiful.the tranquil environs of jharkhand offers and ideal escape from the restrictions of civilization.it is still the place of bygone days tempered with moments of serenity.goodwill and charm that makes it impossible not to be seduced by its beauty and climate.with its extreme landscape.thundering waterfalls.religious templesbeautiful lakesvast forest tractsand elephant sanctuary and tiger reservejharkhand is an ideal tourist destination to be experienced,0,,,1
2049,2050.jpg,,0,,,1
2050,2051.jpg,,0,,,1
2051,2052.jpg,round the world cruises to order cost just 854 first class dollar steamship lines.,0,,,1
2052,2053.jpg,feel true colours. discover new ways. touch divinity. taste purity. enjoy leisure.are just the few things youll experience only with pianpia takes pride to promote the great nationwhich enjoys rich history spread over centuries.connecting over a nation to a prosperous futurewe have endured a rich tradition of a continuous struggle to meet every national challenge.hand in hand together lets celebrate the world tourism daypia.great people to fly with.,0,,,1
2053,2054.jpg,ccbasia hong kong wine dine festival.,0,,,1
2054,2055.jpg,jamaica get all right.funny where a little sunshine can lead.,0,,,1
2055,2056.jpg,is it true what youve heardthat were all cowboy boots and tengallon hatsbig oil and bigger hairj.r. and south forka little tex and a lotta mexyou betcha and much more.dallas is also gucci and bulgogi.football and pho.wonton and jasper johns.worldclass diningshopping and culture.and when you add in our vibrant asian community we think youll agree.dallas is a lot more.,0,,,1
2056,2057.jpg,live passionately.,0,,,1
2057,2058.jpg,enter.duloren.,0,,,0
2058,2059.jpg,trident whitecinema.every small light is a big opportunity to advertise trident white.the tast ones we spotted were the small lights on the cinema stairs.all it took was a simple sticker on each light and the result was wonderfully effectiveit put a smile on peoples faces.trident.,1,teeth,light,1
2059,2060.jpg,ready to turn your house into a home.personal enrichment.sign up for quick classes at trident technical college which allow you to take your creativity to the next level.interior design summer classes are available in painting custom furnishings.enhance equip explore.,0,,,1
2060,2061.jpg,put more bite into your excavatortriple tiger tridents.patented selfsharpening design.centerline design allows reversibile fit.for all existing cat jseries pin retainer adapters.triple the penetration.maximum resistance to wear.also available for hensleycase and deere style adapters.lasts longer than any twin tiger tooth.maximum penetration in tough digging conditions.all hl products warranted against premature breakage.home of quality ground engaging tools.free pin and retainer just by mentioning this ad when ordering triple tigers teeth.,0,,,0
2061,2062.jpg,,1,logo,water,1
2062,2063.jpg,first time on earth.,0,,,1
2063,2064.jpg,there is a form of shortacting nembutal to serve every need in barbiturate therapy.nembutal elixir.,0,,,0
2064,2065.jpg,down.unleash.,1,phone,bent,1
2065,2066.jpg,the new tmobile mytouch 3gwith unbelievable nba appsteam skins and accessories.its the only phone that becomes 100 you.my touch 3g.,1,phone,,1
2066,2067.jpg,protect this house.,0,,,1
2067,2068.jpg,outdoor.passion.preparation.performance.,0,,,1
2068,2069.jpg,rodge peaper.never detected.always lethal.,0,,,1
2069,2070.jpg,fear nq element.runnersum ero odigna alit nist.lriure commy niamet aut ad dolore magna aliquat.ut nit nullaed ming eum dunt onsent loreet amcommo lorecipit aliquat.velesse quisim dolenibh.,0,,,1
2070,2071.jpg,uj changing jeans.,0,,,1
2071,2072.jpg,westward the star of empire takes its way.pacific ocean.via the atchison.topeka and santa fe railroad.san francisco.missouri piver.w.f.white.c.c.wheeler.santa fe las vegas.denver.topeka.kansas city.,1,walk,,1
2072,2073.jpg,where does your rubbish go,1,pavement,ripple,1
2073,2074.jpg,from fiance of one to seducer of another to adulterer with the first at whose husbands hands he dies.its easier to follow in italian.cavalleria rusticana.capital.,0,,,0
2074,2075.jpg,call us before its too late.merlin law group.,0,,,0
2075,2076.jpg,heyshirt ill meet you for lunch.a nice long lunch.a shirt like you deserve a martini.and a black and blue steak.a chocolate mousse .and brandy.and thenyou know whatshirtlets talk him into playing hookey.youve got a glint in your eyeshirt.and its a shame to waste that on an office.van heusen made you for me.they know me.snobbish enough to like a buttondown collar that rolls just that way.sexy enough to like a shirt that fits the way a man is built.and allgirl enough to fall in love all over again with the one man in the world who can handle white stripes on blue twill.in factshirt.lets start playing hookey right now.hmmmm.,0,,,1
2076,2077.jpg,van heusen institute of style.lead with style.others will follow.make your style a winwin situation look sharp under pressure while making the team look good.matthew atafford.,0,,,1
2077,2078.jpg,have a piece.i will see you about h.e.graham.mclaughlins xxx coffee man.,0,,,0
2078,2079.jpg,vani heusen.make you look great and swit chedon for christmas.,0,,,1
2079,2080.jpg,andy warhol.van heusenronald reagan3561985dimensions.edie eedgwick.,0,,,0
2080,2081.jpg,i have found pears saop matchless for the hands and complexion.,1,man,boy,1
2081,2082.jpg,i dont need to be in the spotlight.its just following me.voot from yan meusen.,1,chair,car,0
2082,2083.jpg,van heusen shirts.,0,,,1
2083,2084.jpg,love stuck vera wang.,0,,,1
2084,2085.jpg,,0,,,0
2085,2086.jpg,verizon 4g lte.more 4g lte coverage than all other networks combined.coverage not available everywhere.,0,,,1
2086,2087.jpg,verizon. internet speed gamers love.and an offer theyll love even more.experience 3535 mbps speeds through this exclusive online offer for xbox 360 owners.pull the trigger soon.offer ends 12112.an offer that will change your gaming life.sign up for verizon fios triple play and receive haloanniversary plus xbox live for 12 monthsall for only 89.99 a monthl plus ridiculously fast 3535 mbps for the ultimate gaming experience.fios internet.tv and phone 89.99.,0,,,1
2087,2088.jpg,gianni versace.,0,,,1
2088,2089.jpg,versace,0,,,1
2089,2090.jpg,if talk is cheaptexts should be slightly slutty.free text virgin to virgin.virqin mobile.are you with us or what.,0,,,0
2090,2091.jpg,un prix de malade.1 centime le sms avec un forfait bloque.virqin mobile detendu du mobile.,1,needle,gun,1
2091,2092.jpg,game of phone.who will be kingvinqin mobile.,0,,,1
2092,2093.jpg,,0,,,0
2093,2094.jpg,the worlds best tasting vodka.in 1998.the beverage testing institute of change conducted a blind taste cost of more than 40 vodkas.they awarded points baesd on smoothness.nose and most importantly.taste.of all the vodkas.grey goose vodka emerged victorious.receiving 96 points out of a possible 100.founded in 1981.the beverage testing institute conducts tests in a specially designed lab that minimizes external factors and maximizes panelistsconcentration.the institute selects judges based on their expertise and its tasting and scoring procedures are widely praised as the best in the industry.grey goose vodka.100 american owned.ngrey goose vodka.,0,,,0
2094,2095.jpg,can a superior cocktail consist of two ingredients.oui.grey goose vodka.worlds best tasting vodka.,0,,,0
2095,2096.jpg,svedka man cannot live on gossip alone.vodka.,0,,,0
2096,2097.jpg,the seal.founder lars olsson smith appears on the seal.a tireless worker and brilliant businessmanby his mkl20s he was distributing most of the vodka sold in sweden.the saying.l.o. smith was obsessed with the purity of his product.when he introduced absoluthe invented a process calledcontinuous distillation.which distilled the vodka hundreds of times.absolut vodka.the name.changed from the swedish company name.absolute pure vodkabecause a common word like absolute could not be easily trademarked in the uniited states.,1,vodka,,1
2097,2098.jpg,itll put her on her back.skyy vodka 40 alcohol by volume.bo proof.,0,,,0
2098,2099.jpg,fliirt vodka.,0,,,0
2099,2100.jpg,first.effen class.vodka.effen is a fiveletter word.pride.say it louo.great.effen night.ahead.slack cherry.,0,,,0
2100,2101.jpg,skyy vodka.the intelligent spirit.,0,,,0
2101,2102.jpg,skyy vodka.,0,,,0
2102,2103.jpg,sminnoff.,0,,,0
2103,2104.jpg,get your party off the ground with smirnoff.,0,,,0
2104,2105.jpg,four musketteers.,0,,,1
2105,2106.jpg,ciroc snap fpost vodka distilled from fine french crapes.imported.nice body.the girls not to bad either.,1,dress,twisted,1
2106,2107.jpg,in an absolut world.the adsolut vodka.,1,seat,seat,1
2107,2108.jpg,new pole gti.das auto,1,bedroom,,1
2108,2109.jpg,catch it from 16.400.the beetle.das auto.,0,,,1
2109,2110.jpg,dont ruin a good purchase with a bad one.volkswagen genuine accessories.,0,,,1
2110,2111.jpg,you never know when yooull have to take an elephant someplace.,0,,,1
2111,2112.jpg,danger is just a matter of diatance.acc system.keeps you at a safe distance from the vehicle ahead.das auto.,0,,,1
2112,2113.jpg,asap as sun as possible.foded denim and the bettle cabrio.symbols of freedomsynonymous with the 60sthe two just go together .so when we conceieved the new bettle cobrio 60s editionwe knew exactly what color it had to be.but that coat of denim blue paint was just the benginning.with its 2.0l turbocharged engine and advanced touchscreen novigation system the60s edition was designedquitw literallyto set free.what you do with that freedomwellthats uup to you.father.and sun.the beetle cabriolet.das auto.,0,,,1
2113,2114.jpg,beige with red leather.the new beetle limited edition.,1,car,lipstick,0
2114,2115.jpg,an allnew interior.the fox.das auto.,1,car,interior,0
2115,2116.jpg,,1,painting,jumbled,1
2116,2117.jpg,,0,,,0
2117,2118.jpg,feel driven by the road.tdi by volkswagen.less fuel consumption with added engine power.das auto.,1,escalator,road,1
2118,2119.jpg,ii final four appearances tradition husker power 31 conference championships student athletes coliseum 2006 there is no place like ncaa scarlet and cream history team 1995 all americans excellence home sellout streak pride winning nu rivalries 2000 lady huskers sportsmanship champions go big red.ameritas.protecting lives.strengthening futures.proud to be the offical insurance and investment partner of the huskers.,0,,,0
2119,2120.jpg,2012 beach volleyball european championship final may 30june 3 the hague.,0,,,1
2120,2121.jpg,,0,,,1
2121,2122.jpg,come and see what drives edward.new mood.once youve been bitten by special twilight offers.volvos.love at first bite.you too will be seduced.,0,,,0
2122,2123.jpg,to find out what separates the volvo 760 from other luxury carsyou have to get inside it.safety cage.crumple zone.inside the volvo 760 youll find more than just leathertrim seatspower windowsand a highend stereo system.youll find a level of automotive engineering that exceeds that of many cars in its class.considerfor instancevolvos unique multilink independent rear suspension.unlike conventional systems.multilink allows each wheel to react individually to varying road conditions.the result is with precise road handling.also consider the 760s choice of power plants.you can have a highly responsiveoverhead cam v6.or an intercooled.turbocharged four that can rocket the 760 from 055 mph in less time than it takes many socalled performance sedans.but even more important than 055 is the time it takes to go from 550.which is why the 760 comes with a stateoftheart antilock braking systemars.with abs you can practically stand on the brakes with little chance of skidding of losing control.even on wet surfaces.for additional safety the 760 is equipped with a drivers side.supplemental restraint system.and. of courseit is replete with all the safety features volvo has long been famous for.all of which goes to prove that if youre in the market for a luxury caryou should look into the volvo 760.after allno other car in its class has such an impressive interior.volvo a car you can believe in.,1,car,,0
2123,2124.jpg,business is better lived together.concept.,0,,,0
2124,2125.jpg,1.9L/100KM  4.9gCO2/1KM,1,car,,1
2125,2126.jpg,how well does your car stand up to heavy traffisnwhat you see here is exactly what you think you see here.a volvo supporting the entire weight of a six and threequarter ton truck.we sincerely hope you never find yourself in a predicament like this.but if you dowe sincerely hope youre in a volvo.,1,withstand,,1
2126,2127.jpg,can a machine have matermal instincts.volvo for life.,0,,,1
2127,2128.jpg,1618 aug cocacola dome johannesburg.,0,,,1
2128,2129.jpg,enjoy frances favorite water sport.pernod and water.,1,drink,,1
2129,2130.jpg,in his next life.even donald trump oould come back as an owl.the time to enjoy your monry is now.top magazine.luxury trends.,1,hair,owl,1
2130,2131.jpg,,0,,,0
2131,2132.jpg,sexual predators can hide in your childs smartphone.innocence cdanger.,1,hand,phone,-1
2132,2133.jpg,ten high.,0,,,1
2133,2134.jpg,be brightgo lightbuv better spiritsschenley.buy the best.whiskies.,0,,,1
2134,2135.jpg,worlds greatest dad,1,crown,trophy,1
2135,2136.jpg,just what weve been waiting for...mount vernon.thats the hearty greeting folks give mount vernon these daysfor a doubly sensible reason.this worldfamous brand is blended to new standards of smoothness and lightness to please the modern taste for mildness.and to go with thin fine whiskeys delicious taste is a new low pricecheerful combinationhave you uncorked the good news called mount vernon,0,,,1
2136,2137.jpg,old forester.,0,,,0
2137,2138.jpg,its ours.puwers.,1,glass,sunset,1
2138,2139.jpg,ariadne.california wine napa valley.,0,,,1
2139,2140.jpg,convince your taste buds that you are a world traveler.thief winesteal our knowledge.thief wine shop bar.,1,glass,person,0
2140,2141.jpg,denis freres.eaudevie dejean.,0,,,0
2141,2142.jpg,vorsprung durch technik.audi.eevolution on the outside revolution on the inside.under the skin of the r8 v10 plus is our new 7speed s tronic gearbox and 5.2 litre.ssops v10capable of 062mph in 3.5 seconds.its the most exhitarating r8 weve ever built.the new audi r8 v10 plus.tap to see the new audi r8 v10 plus come alive.official fuel consumption figures for the audi r8 v10 plus coupe 5.2 fsi quattro 55ops 7speed s tronic in mpg1100kmurban 14.2 19.9.extra urban 32.88.6.combined 21.9 12.9.co2 emissions 299gkm.,1,car,,1
2142,2143.jpg,bg invites you to buy a house in france.bg love letters from france.,1,bottle,scenery,1
2143,2144.jpg,saywa.,0,,,1
2144,2145.jpg,the shape of idaho wines has just become much more interesting.medianewspapermagazine.clientldaho grape growers wine producers commission.,1,idaho,bottle,1
2145,2146.jpg,strong body excellent nose.boxer.appellation.,1,dog,,1
2146,2147.jpg,crema marsala.udinecanciani cremese.,0,,,1
2147,2148.jpg,,1,wine,head,1
2148,2149.jpg,un poco de cieloy de infieno en una.,1,bottle,painting,0
2149,2150.jpg,wonderful.pistachios.,1,jar,pistachio,0
2150,2151.jpg,free ticketsslam dunkwonderful pistachios get crackin.,1,basketball,pistachio,1
2151,2152.jpg,,1,letters,,1
2152,2153.jpg,we are animals.,0,,,1
2153,2154.jpg,wrangler hero.regular fit.,0,,,1
2154,2155.jpg,,1,bubble,bubblegum,0
2155,2156.jpg,wrigleys spearmint.chewing gum.for real chewing enjoyment.,0,,,0
2156,2157.jpg,cobaltuma menta refrescante.chicles sin azucar.,1,gum,glacier,0
2157,2158.jpg,electro sugarfree gum.,1,face,mist,0
2158,2159.jpg,exciting halloween cookies.for halloween and everydaytreatem with welcomedelicious wrigleys spearmint gum.to help you keep from running outget the handyfamily 6pack unit.fun to make and eat these cooky cats.everyone falls head over heels in love with these novel cookies.they are really new and different.grandtasting.and so easy.unlike the usual halloween snacks and refreshments.when you bring out a plate of these cooky catsyou delight grownups as much as the kids.all you need is the cat cutter.with it go a cutter for a maninthemoon cooky and little sixpage illustrated folder of easy wonderful recipes for making these cookies and interesting easy halloween ideas and ways for decorating.cooky cat cutter this exact sizewith moon cutter and recipes 25.addressright.to get cooky cat cutter plus moon cutter and illustrated recipe folderjust send your nameaddress and 25 to mirromanitowocwis.no charge for postage.,1,cat,cookie,1
2159,2160.jpg,longer lasting taste.doublemint.,1,face,,0
2160,2161.jpg,slittles taste the rainbow.,0,,,0
2161,2162.jpg,,1,men,bent,-1
2162,2163.jpg,mint.alert energy caffeine gum.sugarfree 8 pieces.fruit.,0,,,0
2163,2164.jpg,paperiess redemption.no bookings required.rm1 pretzel week.70000 pretzels for rm1nationwide.,1,pretzel,ribbon,1
2164,2165.jpg,its a jungle in there.only your own fantastic skill and daring can save you from an horrific fate in activisions latest video game thriller with incredible graphicspitfall.bottomless pltscrocodileinfested poolsmenacing cobraratters and deadly scorpions await you as you plunge into an amazingly realisticcreepyterrorfilled jungle in search of diamondsgold and untold richespitfall harry is your veteran guide as you runleap and swing from jungle vines surviving one peril after anotheror do youavailable now from your activision stockist.if you have any problems obtaining this game contact the hot line on johannesburg 294483.activision television game cartridges for your atari video game system.activision.puts you in the game.,0,,,0
2165,2166.jpg,bubble yum soda.,0,,,0
2166,2167.jpg,how do you blow it up.bubble yum bubble gum blow it up.,0,,,1
2167,2168.jpg,letter perfect fine dutcb milk cbocolate initials.,1,letters,chocolate,1
2168,2169.jpg,cobra is looking for a few bad men.coming soon gijoe.,0,,,1
2169,2170.jpg,of the universe.monogram.,0,,,1
2170,2171.jpg,win a complete set of gobot toysannouncing the nestle quik challenge of the gobots game250000 prizesquik.see specially marked packages of nestle quk for a free instant wiinner game card.grand prizecomplete set of gobot toys.first prizegobot messenger vehiclesecond prizegobot action figure.,0,,,1
2171,2172.jpg,fantasy game special.all new complete games inside.diceman.,0,,,1
2172,2173.jpg,you cannot outrun your shadowhow long can you be on the lookoutthe new legislation on illegal migration in the uk is a lot tougher;the controis more rigorous;so you risk being sent back home very swiftiy.as an illegal migrant somebody sise will decide your future.you can enter the uk only if you have all the necessary documents.the only way is the legal way.,0,,,1
2173,2174.jpg,laughalong with a bully and you are a bully.,1,fist,teeth,1
2174,2175.jpg,coca cola.,1,bubble,people,1
2175,2176.jpg,asiidas.,1,person,red,1
2176,2177.jpg,adidas.wilhelmsson.assemble your boot.,1,robot,,1
2177,2178.jpg,some children see sports in another way.friends.,1,pool,pool,1
2178,2179.jpg,electrolux.,1,logo,cheese,1
2179,2180.jpg,score faster in evospeed 1.2.the nature of beleeving.speed cell.,1,water,,1
2180,2181.jpg,impossible is nothing.adidas.,1,crowd,field,1
2181,2182.jpg,all for one and one for all.the three musketeers in 3d.,1,shield,sword,1
2182,2183.jpg,qatar national day celebrations get a free.burger king.taste is king.,1,heart,flag,1
2183,2184.jpg,everyone loves the whopper junior.burger king.,1,snake,burger,1
2184,2185.jpg,adidas.,0,,,1
2185,2186.jpg,burger king 2008.kfc 2014.,1,mouth,burger,1
2186,2187.jpg,stacker.,1,stack,cows,1
2187,2188.jpg,a sixer.bbq turkey strips.lalas sixer.,0,,,1
2188,2189.jpg,fiery.burger king.,1,box,,1
2189,2190.jpg,stella mocartney.,1,ball,,1
2190,2191.jpg,,1,insect,,1
2191,2192.jpg,back to mail.1251am.the new york times.media.subscribe.log in.with whimsyburts bees introduces its first tv campaign.to promote an expanding line of flavored lip balmsburts beesnow owned by the clorox companywill also use print ads.advertising.by andrew adam newman.lip balmsas the names of some of the older products in the category make clearwere historically.,1,coconut,,1
2192,2193.jpg,impossible is nothing.adidas.every seen a nation fly.,0,,,1
2193,2194.jpg,superstar.,0,,,1
2194,2195.jpg,butterfinger presents.bolder than bold.,0,,,1
2195,2196.jpg,original.,0,,,0
2196,2197.jpg,adidas.impossibile is nothing.,1,banana,sneaker,1
2197,2198.jpg,,1,hands,animals,1
2198,2199.jpg,fingers.for the good times.,0,,,1
2199,2200.jpg,happiness quest.daiiry milk.discover happiness with dairy milk.,0,,,0
2200,2201.jpg,impossible is nothing.,0,,,1
2201,2202.jpg,refreshment to the rescuecanada dry.,1,bottle,person,1
2202,2203.jpg,ballantines ale.,0,,,0
2203,2204.jpg,,1,brain,energy,1
2204,2205.jpg,join the cola dropouts.you get a whole new feeling with wink.canada dry makes it.,0,,,0
2205,2206.jpg,zombie eyeswatch the video for whiter eyes.,1,person,zombie,1
2206,2207.jpg,the new fall collection.adidas originals store berlin.,1,leaves,symbol,1
2207,2208.jpg,fake hurts real.,1,adidas,foot,1
2208,2209.jpg,impossible is nothing.,1,people,platform,1
2209,2210.jpg,,1,Rock- Bread- cars- Key- kite,,1
2210,2211.jpg,make your own capri sun apron.,1,apron,pouches,1
2211,2212.jpg,adidas.impossible is nothing.,1,moon,basketball,1
2212,2213.jpg,squeeze the day.and tick something off your bucket list.caprisun orange.,0,,,0
2213,2214.jpg,turn yo.,0,,,0
2214,2215.jpg,advertisement.caprisun.roarin waters.kids.pros.enter daily for a chance to take on mls pros.rnter now.many will enten.only four will win the grand prize.official sponsor of major league soccer. michael bradley.brad evans.,0,,,0
2215,2216.jpg,carters babies and kids.blacker friday 2015.,0,,,1
2216,2217.jpg,quick drying.carters ink.,1,cats,stocking,1
2217,2218.jpg,reetone.reebok.,0,,,1
2218,2219.jpg,chanel,0,,,1
2219,2220.jpg,chevrolet.unending miles of envy.the envy is growing the introduction of chevrolet cruze.a stunning new front announces its arrival.its bestinclass mileage and low nvh.will bringmore smiles as the miles go by.built it quality standards that are legendrythe cruze is the highest contributor to envy.,1,car,boat,1
2220,2221.jpg,the cows of reality tv.you cant script the fight against burgers.twelve valuable.coupons inside.,1,cows,humans,0
2221,2222.jpg,2016 chickfila calendars.,1,cow,person,0
2222,2223.jpg,chielets.,1,hair,chiclets,0
2223,2224.jpg,the amazing new taste sensation.orange life savers.,1,orange,orange,0
2224,2225.jpg,chiclets.,1,chiclets,peel,1
2225,2226.jpg,when it comes to bunkingkarthi gang are always 100 ready.but for voting.dont be like them.be 100 ready to vote.,1,people,,1
2226,2227.jpg,overorie interactive.50 ways to get facebook fans.,0,,,0
2227,2228.jpg,standard gasoline has everything.meet the boys.carbonless.gumless.sulphurless.antikmock.crystalclear.quickstarting.bubblefree.,1,characters,,1
2228,2229.jpg,disney store.your destination for summer fun.,0,,,1
2229,2230.jpg,private sys for the u.s.navy.fairchild engine division designed and built americas first modern midget submersible for the u.s.navy.fairchild.,0,,,1
2230,2231.jpg,advertising.,0,,,1
2231,2232.jpg,farmed and dangerous.an original chipotle series.tv.movies.mode.,1,trident,,1
2232,2233.jpg,never leave a hungry man behind.chipotle.,1,soldier,bowl,1
